SENTENCE,DATE,EXERCISE,CLASS SEAT,PROTAGONIST IS OBJECT,PROTAGONIST IS AGENT,TYPE,PREVIOUS ACTION,DEPENDENCY 1,DEPENDENCY 2,DEPENDENCY 3
"Todos tienen tiempos, ahora corren más deprisa.",25/5/18,1-1,5,FALSE,FALSE,Plot Action,,La gente sigue corriendo.,,
"La gente consume ahora más rápido su tiempo, supongo.",25/5/18,1-1,5,FALSE,TRUE,Plot Description,,"Todos tienen tiempos, ahora corren más deprisa.",,
Llego al supermecado y compro la cena.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,,,
La cajera me mira y me sonríe.,25/5/18,1-1,5,TRUE,FALSE,Plot Action,,Llego al supermecado y compro la cena.,,
Su tiempo pasa despacio.,25/5/18,1-1,5,FALSE,FALSE,Plot Description,,La cajera me mira y me sonríe.,,
Me gusta.,25/5/18,1-1,5,FALSE,TRUE,Plot Description,,Su tiempo pasa despacio.,"¿Por qué?, ¿Por qué se obsesionan tanto con el tiempo si no lo pueden ver?",
Pongo el microondas.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,,,
3 minutos.,25/5/18,1-1,5,FALSE,FALSE,Plot Description,Pongo el microondas.,Pongo el microondas.,,
2.,25/5/18,1-1,5,FALSE,FALSE,Plot Description,3 minutos.,3 minutos.,,
1.,25/5/18,1-1,5,FALSE,FALSE,Plot Description,2.,2.,,
Cero.,25/5/18,1-1,5,FALSE,FALSE,Plot Description,1.,1.,,
"Mi visto y consumo Youtube, el contador de abajo me dice que llevo 2 horas viendo monitos.",25/5/18,1-1,5,FALSE,TRUE,Plot Action,,,,
Es hora de dormir.,25/5/18,1-1,5,TRUE,FALSE,Plot Description,,,,
Tengo que tener tiempo para descansar y aprovechar el tiempo.,25/5/18,1-1,5,TRUE,FALSE,Plot Action,,Es hora de dormir.,,
Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,25/5/18,1-1,6,FALSE,TRUE,Plot Description,,,,
"La semana pasada habíamos conseguido suficientes recuersos para todo un mes, pero quedaron perdidos.",25/5/18,1-1,6,FALSE,TRUE,Plot Description,,Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,,
Debimos haber tenido más cuidado.,25/5/18,1-1,6,FALSE,TRUE,Plot Description,,Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,,
"Cuando llegaron los avisos era demasiado tarde para actuar, ya estaba llegando.",25/5/18,1-1,6,TRUE,FALSE,Plot Description,,"La semana pasada habíamos conseguido suficientes recuersos para todo un mes, pero quedaron perdidos.",Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,
"Lo que en su día parecía un lugar completamente seguro acabó siendo una decepción más, como muchos otros pueblos por los que habíamos pasado.",25/5/18,1-1,6,TRUE,FALSE,Plot Description,,Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,,
Era como si la naturaleza tratase de borrar todos los restos de la historia humana.,25/5/18,1-1,6,TRUE,FALSE,Plot Description,,"Cuando llegaron los avisos era demasiado tarde para actuar, ya estaba llegando.",,
"Aún nadie sabe cómo ni por qué, pero hace tiempo una nueva especie de planta apareció.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,Era como si la naturaleza tratase de borrar todos los restos de la historia humana.,,
"Hay quienes teorizan sobre que se trata de un arma mal llevada, o quienes dicen que es el castigo de Dios por haber destrozado el planeta.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Aún nadie sabe cómo ni por qué, pero hace tiempo una nueva especie de planta apareció.",,
Esta planta crece mucho más rápido que ninguna otra cosa que hayamos visto antes.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Aún nadie sabe cómo ni por qué, pero hace tiempo una nueva especie de planta apareció.",,
"Gigantescos tsunamis de hojas y ramas cubren todo a su paso, destrozando todas las infraestructuras que encuentran por el camino.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,Esta planta crece mucho más rápido que ninguna otra cosa que hayamos visto antes.,,
Si no tienes suerte y eres alcanzado se acabó.,25/5/18,1-1,6,TRUE,FALSE,Plot Description,,"Gigantescos tsunamis de hojas y ramas cubren todo a su paso, destrozando todas las infraestructuras que encuentran por el camino.",,
Tu cuerpo solo servirá de abono para que pueda seguir el ciclo.,25/5/18,1-1,6,TRUE,FALSE,Plot Description,,Si no tienes suerte y eres alcanzado se acabó.,,
"Estábamos hablando tranquilamente en el salón de la casa, comiendo todos en familia.",25/5/18,1-1,6,FALSE,TRUE,Plot Description,,Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,,
"Hasta entonces habíamos conseguido sobrevivir los cinco, perteneciendo a un grupo relativamente grande de supervivientes.",25/5/18,1-1,6,FALSE,TRUE,Plot Description,,"La semana pasada habíamos conseguido suficientes recuersos para todo un mes, pero quedaron perdidos.",,
Había un sistema que parecía bastante fiable.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,Debimos haber tenido más cuidado.,Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,
"Si se detectaba que una de esas cosas iba acercándose, se evacuaba el pueblo y buscábamos otro mejor.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Cuando llegaron los avisos era demasiado tarde para actuar, ya estaba llegando.",,
"Hoy, sin embargo, nadie pudo predecir que las plantas se desviarían para destruir nuestro actual refugio.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Lo que en su día parecía un lugar completamente seguro acabó siendo una decepción más, como muchos otros pueblos por los que habíamos pasado.",Debimos haber tenido más cuidado.,
"Salimos corriendo de aquel lugar lo más rápido que pudimos, pero ya era demasiado tarde, la mitad del pueblo ya estaba cubierto de aquellas enredaderas.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Gigantescos tsunamis de hojas y ramas cubren todo a su paso, destrozando todas las infraestructuras que encuentran por el camino.",Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,
"Pudimos ver como se desprendía, envuelta en hojas verdes, la casa en la que habiamos estado alojándonos casi dos meses.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Salimos corriendo de aquel lugar lo más rápido que pudimos, pero ya era demasiado tarde, la mitad del pueblo ya estaba cubierto de aquellas enredaderas.",,
Se arrugaba como el papel.,25/5/18,1-1,6,FALSE,FALSE,Plot Action,,"Pudimos ver como se desprendía, envuelta en hojas verdes, la casa en la que habiamos estado alojándonos casi dos meses.",,
No pude evitar pensar en lo que me pasaría a mí si eso me atrapase.,25/5/18,1-1,6,FALSE,TRUE,Plot Action,,Se arrugaba como el papel.,Si no tienes suerte y eres alcanzado se acabó.,
"Con un poco de suerte, conseguimos avistar a otros supervivientes de nuestro grupo.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,No pude evitar pensar en lo que me pasaría a mí si eso me atrapase.,,
"Nos señalaron para entrar en un parking, decían que allí estaríamos a salvo, que habían oído que no era tan sencillo que las plantas entrasen bajo tierra.",25/5/18,1-1,6,TRUE,FALSE,Plot Action,,"Con un poco de suerte, conseguimos avistar a otros supervivientes de nuestro grupo.",,
"Hicimos caso, con un atisbo de esperanza.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Nos señalaron para entrar en un parking, decían que allí estaríamos a salvo, que habían oído que no era tan sencillo que las plantas entrasen bajo tierra.",,
"Les seguimos al punto más bajo del parking, para intentar sobrevivir por ahora.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Hicimos caso, con un atisbo de esperanza.",,
"Si la cosa se calmaba, podríamos salir después.",25/5/18,1-1,6,FALSE,TRUE,Plot Description,,"Les seguimos al punto más bajo del parking, para intentar sobrevivir por ahora.",,
Pero no se calmó.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Si la cosa se calmaba, podríamos salir después.",,
"Vimos como ramas marrones se extendían por las paredes, entrando por cualquier pequeño agujero que encontrasen, y extendiendo estos para que más ramas pudieran pasar.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,Pero no se calmó.,"Gigantescos tsunamis de hojas y ramas cubren todo a su paso, destrozando todas las infraestructuras que encuentran por el camino.",
"Les costaba entrar, no eran tan rápidas como en la superficie, pero pronto nos taparon todas las salidas.",25/5/18,1-1,6,TRUE,FALSE,Plot Action,,"Vimos como ramas marrones se extendían por las paredes, entrando por cualquier pequeño agujero que encontrasen, y extendiendo estos para que más ramas pudieran pasar.","Nos señalaron para entrar en un parking, decían que allí estaríamos a salvo, que habían oído que no era tan sencillo que las plantas entrasen bajo tierra.",
Se acabó.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Les costaba entrar, no eran tan rápidas como en la superficie, pero pronto nos taparon todas las salidas.",Si no tienes suerte y eres alcanzado se acabó.,
Íbamos a servir como fuente de energía a aquello que había destrozado el mundo tal y como lo conocíamos.,25/5/18,1-1,6,TRUE,FALSE,Plot Description,,Se acabó.,,
"Escribo esto momentos antes de que me atrapen las enredaderas, deben quedar minutos hasta mi muerte.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,Se acabó.,,
"Sé que nadie lo va a encontrar jamás aquí abajo, pero es reconfortante saber que puedo dejar algo atrás.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Escribo esto momentos antes de que me atrapen las enredaderas, deben quedar minutos hasta mi muerte.",,
Adiós.,25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Sé que nadie lo va a encontrar jamás aquí abajo, pero es reconfortante saber que puedo dejar algo atrás.",,
Siento haber alimentado el ciclo.,25/5/18,1-1,6,FALSE,TRUE,Plot Action,,Adiós.,Íbamos a servir como fuente de energía a aquello que había destrozado el mundo tal y como lo conocíamos.,
"Salgo, como cada mañana de mi trabajo pero me doy cuenta que mientras atravieso los pasillos de mi oficina, al igual que en la calle no encuentro a ninguna persona.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,,,
"Miro el reloj y me extraño al ver que marca las 5pm, cuando hace ya unos minutos que estaba anocheciendo, en pleno verano.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Miro el reloj y me extraño al ver que marca las 5pm, cuando hace ya unos minutos que estaba anocheciendo, en pleno verano.",,
"Pero no se había roto, los segundos seguían corriendo.",25/5/18,1-1,8,FALSE,FALSE,Plot Description,,"Pero no se había roto, los segundos seguían corriendo.",,
"Voy camino hacia mi casa, unas manzanas más allá, y por fin encuentro una persona, era una mujer que paseaba a su bebé.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Salgo, como cada mañana de mi trabajo pero me doy cuenta que mientras atravieso los pasillos de mi oficina, al igual que en la calle no encuentro a ninguna persona.",,
"-Disculpe, ¿Me puede decir la hora?",25/5/18,1-1,8,TRUE,FALSE,Plot Action,,"Miro el reloj y me extraño al ver que marca las 5pm, cuando hace ya unos minutos que estaba anocheciendo, en pleno verano.",,
"-Lo siento, se me debió romper el reloj hace unas horas, me marca las 5 de la tarde.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Pero no se había roto, los segundos seguían corriendo.",,
Me pareció curioso que marcara la misma hora que el mío que también se había estropeado.,25/5/18,1-1,8,FALSE,TRUE,Plot Description,,"Voy camino hacia mi casa, unas manzanas más allá, y por fin encuentro una persona, era una mujer que paseaba a su bebé.","Miro el reloj y me extraño al ver que marca las 5pm, cuando hace ya unos minutos que estaba anocheciendo, en pleno verano.",
"De repente, mis reflexiones se vieron interrumpidas por una explosión no demasiado lejana, hecho que hizo que volviera a mi casa a más velocidad.",25/5/18,1-1,8,TRUE,FALSE,Plot Description,,Me pareció curioso que marcara la misma hora que el mío que también se había estropeado.,,
"Mi casa se siúa en lo más alto de la localidad, a lo mejor podía desde allí ver el origen de tan inesperada explosión.",25/5/18,1-1,8,FALSE,TRUE,Plot Description,,"De repente, mis reflexiones se vieron interrumpidas por una explosión no demasiado lejana, hecho que hizo que volviera a mi casa a más velocidad.",,
"Unos segundos antes de llegar a mi urbanización se escucha otra explosión, esta vez más lejana.",25/5/18,1-1,8,TRUE,FALSE,Plot Description,,"Mi casa se siúa en lo más alto de la localidad, a lo mejor podía desde allí ver el origen de tan inesperada explosión.",,
"Cuando llego, veo que todos los vecinos de la urbanización estaban en el jardín de fuera reunidos.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Unos segundos antes de llegar a mi urbanización se escucha otra explosión, esta vez más lejana.","De repente, mis reflexiones se vieron interrumpidas por una explosión no demasiado lejana, hecho que hizo que volviera a mi casa a más velocidad.",
-¿Ocurre algo?-Pregunto al primer vecino que veo.,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Cuando llego, veo que todos los vecinos de la urbanización estaban en el jardín de fuera reunidos.",,
"-Nos han desalojado, por una fuga de gas.",25/5/18,1-1,8,TRUE,FALSE,Plot Action,,-¿Ocurre algo?-Pregunto al primer vecino que veo.,,
"Otra explosión, parece venir de detrás del edificio.",25/5/18,1-1,8,FALSE,FALSE,Plot Description,,"Unos segundos antes de llegar a mi urbanización se escucha otra explosión, esta vez más lejana.",,
"Lo bordeo rápidamente para acceder a una especie de mirador que se sitúa detrás, famoso en la localidad poderse ver desde allí media ciudad.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Otra explosión, parece venir de detrás del edificio.",,
"Nada más dar el rodeo veo a mi amigo de toda la vida que ya estaba en el mirador, parece como si estuviera en shock.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Lo bordeo rápidamente para acceder a una especie de mirador que se sitúa detrás, famoso en la localidad poderse ver desde allí media ciudad.",,
"-¡Ey, Joe!",25/5/18,1-1,8,TRUE,FALSE,Plot Action,,"Nada más dar el rodeo veo a mi amigo de toda la vida que ya estaba en el mirador, parece como si estuviera en shock.",,
¿Estás bien?,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"-¡Ey, Joe!",,
"-Acércate, debes ver esto…",25/5/18,1-1,8,TRUE,FALSE,Plot Action,,¿Estás bien?,,
Me acerco rápidamente al mirador y cuando llego al borde se me quita totalmente la sonrisa del rostro al ver el panorama que estaba mi amigo observando: Media ciudad estaba en llamas.,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"-Acércate, debes ver esto…",,
-¿Pero qué demonios ha ocurrido?,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,Me acerco rápidamente al mirador y cuando llego al borde se me quita totalmente la sonrisa del rostro al ver el panorama que estaba mi amigo observando: Media ciudad estaba en llamas.,,
-¡Mira!,25/5/18,1-1,8,TRUE,FALSE,Plot Action,,-¿Pero qué demonios ha ocurrido?,,
"Con asombro pude ver como varios aviones en distintas ubicaciones caíana gran velocidad en picado desde  el cielo y se destruían en pedazos al estrellarse contra los edificios, lo cual parece ser que provocaban las famosas explosiones.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,-¡Mira!,"Otra explosión, parece venir de detrás del edificio.",
"-Dios mío, no puedo creerlo.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Con asombro pude ver como varios aviones en distintas ubicaciones caíana gran velocidad en picado desde  el cielo y se destruían en pedazos al estrellarse contra los edificios, lo cual parece ser que provocaban las famosas explosiones.",,
-Es como si todos los aviones hubieran perdido el norte…,25/5/18,1-1,8,TRUE,FALSE,Plot Action,,"-Dios mío, no puedo creerlo.","Con asombro pude ver como varios aviones en distintas ubicaciones caíana gran velocidad en picado desde  el cielo y se destruían en pedazos al estrellarse contra los edificios, lo cual parece ser que provocaban las famosas explosiones.",
De repente me percato de las palabras de mi amigo y observo los pequeños destellos de luz del sol que quedaban del atardecer y me extraño al descubrir que… ¿El sol se estaba ocultando por el este en lugar de por el oeste?,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,-Es como si todos los aviones hubieran perdido el norte…,"Miro el reloj y me extraño al ver que marca las 5pm, cuando hace ya unos minutos que estaba anocheciendo, en pleno verano.",
No podía ser.,25/5/18,1-1,8,FALSE,FALSE,Plot Description,,De repente me percato de las palabras de mi amigo y observo los pequeños destellos de luz del sol que quedaban del atardecer y me extraño al descubrir que… ¿El sol se estaba ocultando por el este en lugar de por el oeste?,,
Algo muy extraño estaba sucediendo.,25/5/18,1-1,8,FALSE,FALSE,Plot Description,,No podía ser.,De repente me percato de las palabras de mi amigo y observo los pequeños destellos de luz del sol que quedaban del atardecer y me extraño al descubrir que… ¿El sol se estaba ocultando por el este en lugar de por el oeste?,-Es como si todos los aviones hubieran perdido el norte…
"Nos volvimos rápidamente con los demás vecinos, que no se habían percatado del panorama.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Cuando llego, veo que todos los vecinos de la urbanización estaban en el jardín de fuera reunidos.",,
"Todo son gritos de terror, asombro y desesperación cuando la multitud llega al mirador y contempla la situación.",25/5/18,1-1,8,FALSE,FALSE,Plot Description,,"Nos volvimos rápidamente con los demás vecinos, que no se habían percatado del panorama.",,
"Los bomberos que habían llegado por la fuga de gas tratan de calmar la situación y apenas unos minutos después, llegan un par de coches y camiones desde los que bajan rápidamente un pelotón de militares que corren hacia nosotros.",25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"Todo son gritos de terror, asombro y desesperación cuando la multitud llega al mirador y contempla la situación.",,
"-Todo el mundo, rápidamente, suban a los vehículos.",25/5/18,1-1,8,TRUE,FALSE,Plot Action,,"Los bomberos que habían llegado por la fuga de gas tratan de calmar la situación y apenas unos minutos después, llegan un par de coches y camiones desde los que bajan rápidamente un pelotón de militares que corren hacia nosotros.",,
"Tenemos que desalojar la zona, está ocurriendo una catást…",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"-Todo el mundo, rápidamente, suban a los vehículos.",,
"Ni tiempo le dio de terminar la frase antes de que un helicóptero se estrellara directo en uno de los camiones, haciendo arder en llamas todo lo que había a su alrededor.",25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"Tenemos que desalojar la zona, está ocurriendo una catást…",,
Los vecinois entraron como pudieron en el otro camión.,25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"Ni tiempo le dio de terminar la frase antes de que un helicóptero se estrellara directo en uno de los camiones, haciendo arder en llamas todo lo que había a su alrededor.",,
"Steven, Steven Wellington, ese es mi nombre.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,,,
"Bueno, al menos eso es lo que me dicen todos, ya no estoy muy seguro.",25/5/18,1-1,9,TRUE,FALSE,Plot Description,,"Steven, Steven Wellington, ese es mi nombre.",,
"De hecho dicen muchas cosas y cuentan historias sobre mi, desde cuando era muy pequeño hasta mis hazañas ya mayor.",25/5/18,1-1,9,TRUE,FALSE,Plot Description,,"Bueno, al menos eso es lo que me dicen todos, ya no estoy muy seguro.",,
"Nací en un pequeño pueblo en el interior rural de Inglaterra, según ellos tuve una infancia muy feliz.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"De hecho dicen muchas cosas y cuentan historias sobre mi, desde cuando era muy pequeño hasta mis hazañas ya mayor.",,
"Terminé los estudios secundarios obligatorios, pero dejé los post-obligatorios para ejercer mi deber como todos, el de defender a mi país, el de unirme a la guerra… No se hasta que punto fue decisión propia, solo sé que lo hice.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,,,
"Tuve un entrenamiento muy corto, debido a las necesidades de lo que estaba pasando supongo.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Terminé los estudios secundarios obligatorios, pero dejé los post-obligatorios para ejercer mi deber como todos, el de defender a mi país, el de unirme a la guerra… No se hasta que punto fue decisión propia, solo sé que lo hice.",,
"Según los informes lo hice muy bien, fui uno de los mejores de mi escuadrón.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Tuve un entrenamiento muy corto, debido a las necesidades de lo que estaba pasando supongo.",,
"Luego pasé a la realidad, me iba a la guerra.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Según los informes lo hice muy bien, fui uno de los mejores de mi escuadrón.",,
"Todavía era joven cuando llegué por primera vez al campo de batalla, me quedé en estado de shock.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Luego pasé a la realidad, me iba a la guerra.",,
"Pasaron los meses en el frente de batalla, pero eso no hacía que me acostumbrara, ni mucho menos que se me hiciese normal aquella situación.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Todavía era joven cuando llegué por primera vez al campo de batalla, me quedé en estado de shock.",,
"No me acuerdo de casi nada ya de mi vida, excepto la guerra, recuerdo todos y cada uno de los momentos en el frente.",25/5/18,1-1,9,FALSE,TRUE,Plot Action,,"Luego pasé a la realidad, me iba a la guerra.",,
Se han grabado en mi mente de tal manera que ni me enfermedad me los puede quitar.,25/5/18,1-1,9,TRUE,FALSE,Plot Description,,"No me acuerdo de casi nada ya de mi vida, excepto la guerra, recuerdo todos y cada uno de los momentos en el frente.",,
"Me enseñan fotos a veces, fotos en las que salgo yo con mi escuadrón.",25/5/18,1-1,9,TRUE,FALSE,Plot Description,,Se han grabado en mi mente de tal manera que ni me enfermedad me los puede quitar.,,
"Me resultan familiares las caras de algunos, pero no mucho más.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Me enseñan fotos a veces, fotos en las que salgo yo con mi escuadrón.",,
"Cuando digo que me acuerdo de la guerra me refiero a los momentos malos, a los momentos de desesperación, de horror.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"No me acuerdo de casi nada ya de mi vida, excepto la guerra, recuerdo todos y cada uno de los momentos en el frente.",,
"Supongo que por eso son recuerdos que todavía tengo, porque los momentos al borde de la muerte son muy intensos.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Cuando digo que me acuerdo de la guerra me refiero a los momentos malos, a los momentos de desesperación, de horror.",,
"Aunque si me acuerdo de Harrison, de hecho es la única persona de la que me acuerdo sin que me lo cuente nadie.",25/5/18,1-1,9,FALSE,TRUE,Plot Action,,"No me acuerdo de casi nada ya de mi vida, excepto la guerra, recuerdo todos y cada uno de los momentos en el frente.",,
"Era mi mejor amigo en el frente, quizá el único, no estoy seguro.",25/5/18,1-1,9,TRUE,FALSE,Plot Description,,Se han grabado en mi mente de tal manera que ni me enfermedad me los puede quitar.,,
Era como un hermano para mi.,25/5/18,1-1,9,TRUE,FALSE,Plot Description,,"Me enseñan fotos a veces, fotos en las que salgo yo con mi escuadrón.",,
"Me salvó la vida en varias ocasiones, y yo también la suya.",25/5/18,1-1,9,TRUE,TRUE,Plot Description,,"Me resultan familiares las caras de algunos, pero no mucho más.",,
"No sé si feliz o infelizmente esos momentos son los que sobretodo me acuerdo con Harrison, pero a veces se abre un cajón lleno polvo en mi mente y me acuerdo de momentos felices con él.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Aunque si me acuerdo de Harrison, de hecho es la única persona de la que me acuerdo sin que me lo cuente nadie.",,
"Me acuerdo de lo bien que nos lo pasabamos en la moto de transporte, ah que reconfortante es tener ese rincón de mi mente en el que estoy seguro, me acuerdo de mi amigo … ¿Cómo se llamaba?",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Supongo que por eso son recuerdos que todavía tengo, porque los momentos al borde de la muerte son muy intensos.",,
"Oh no, dios mio….",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Me acuerdo de lo bien que nos lo pasabamos en la moto de transporte, ah que reconfortante es tener ese rincón de mi mente en el que estoy seguro, me acuerdo de mi amigo … ¿Cómo se llamaba?",,
No me acuerdo.,25/5/18,1-1,9,FALSE,TRUE,Plot Action,,"Oh no, dios mio….",,
"Me envían un mensaje por Telegram, de estos que son cadenas que van pasando de personas a personas… pero este es distinto.",25/5/18,1-1,10,TRUE,FALSE,Plot Action,,,,
"Este no es alguna chorrada, no es scam, ni una de esas cadenas en las que piden hacer algo o si no se tendrá mala suerte.",25/5/18,1-1,10,FALSE,FALSE,Plot Description,,"Me envían un mensaje por Telegram, de estos que son cadenas que van pasando de personas a personas… pero este es distinto.",,
No… no era eso.,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,"Este no es alguna chorrada, no es scam, ni una de esas cadenas en las que piden hacer algo o si no se tendrá mala suerte.",,
Lo que pedían era gente voluntaria para participar en un experimento.,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,"Me envían un mensaje por Telegram, de estos que son cadenas que van pasando de personas a personas… pero este es distinto.",,
"No tenía ni idea sobre que iba el experimento, ni siquiera sobre que temática.",25/5/18,1-1,10,FALSE,FALSE,Plot Description,,Lo que pedían era gente voluntaria para participar en un experimento.,,
"Pero, por curiosidad, decidí apuntarme.",25/5/18,1-1,10,FALSE,TRUE,Plot Action,,"No tenía ni idea sobre que iba el experimento, ni siquiera sobre que temática.",Lo que pedían era gente voluntaria para participar en un experimento.,
"Y aquí estoy, en un laboratorio, realizando una prueba sin saber su objetivo, tras haber firmado la hoja de consentimineto.",25/5/18,1-1,10,FALSE,TRUE,Plot Action,,"Pero, por curiosidad, decidí apuntarme.",,
Y todavía no se por qué.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Y aquí estoy, en un laboratorio, realizando una prueba sin saber su objetivo, tras haber firmado la hoja de consentimineto.",,
"Pero sigo, no tengo motivo para no seguir.",25/5/18,1-1,10,FALSE,TRUE,Plot Action,,Y todavía no se por qué.,,
"Todavía no se por qué estoy aquí, así que ese es mi objetivo.",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Pero sigo, no tengo motivo para no seguir.",,
Averiguarlo.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Todavía no se por qué estoy aquí, así que ese es mi objetivo.",,
Primera prueba… resulta que tengo que escribir una historia.,25/5/18,1-1,10,TRUE,FALSE,Plot Description,,"Y aquí estoy, en un laboratorio, realizando una prueba sin saber su objetivo, tras haber firmado la hoja de consentimineto.",,
Yo para esto no soy bueno.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,Yo para esto no soy bueno.,,
Siempre se me suele dar muy mal.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,Yo para esto no soy bueno.,,
"No tengo mucha originalidad a la hora de elegir una temática, y siempre que estoy ante una situación similar me cuesta mucho decidir sobre que puede ser la historia que tengo que escribir.",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,Siempre se me suele dar muy mal.,,
En otras ocasiones en las que me veo en una situación similar pienso en contar algo sobre mi vida.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"No tengo mucha originalidad a la hora de elegir una temática, y siempre que estoy ante una situación similar me cuesta mucho decidir sobre que puede ser la historia que tengo que escribir.",,
"Por ejemplo algo sobre patinaje, mi deporte favorito, que pratico… con con menos frecuencia de lo que me gustaría, pero que no abandono.",25/5/18,1-1,10,TRUE,FALSE,Plot Description,,En otras ocasiones en las que me veo en una situación similar pienso en contar algo sobre mi vida.,,
"Sin embargo… ya he hablado mucho sobre el patinaje, ya es hora de ir buscando otro tema.",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Por ejemplo algo sobre patinaje, mi deporte favorito, que pratico… con con menos frecuencia de lo que me gustaría, pero que no abandono.",,
En otras ocasiones pienso en hablar sobre informática.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Sin embargo… ya he hablado mucho sobre el patinaje, ya es hora de ir buscando otro tema.",,
"Claro que, ya que las últimas veces que me pidieron inventarme una historia estaba en la Facultad de Informática, no encontraba nada dentro del mundo de la informática que puede ser suficientemente original como para inventarme una historia sobre ello.",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,En otras ocasiones pienso en hablar sobre informática.,,
"Vale, patinaje e informática, dos de mis grandes sueños, descartados de la lista de ideas.",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Claro que, ya que las últimas veces que me pidieron inventarme una historia estaba en la Facultad de Informática, no encontraba nada dentro del mundo de la informática que puede ser suficientemente original como para inventarme una historia sobre ello.",,
Quizá la historia no tiene que ser sobre mí.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Vale, patinaje e informática, dos de mis grandes sueños, descartados de la lista de ideas.",,
